"name","ingredients","diet","prep_time","cook_time","flavor_profile","course","state","region"
"Koldil Chicken","Banana flower","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Chicken","chicken","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Chicken","green chili","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Chicken","mustard oil","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Chicken","lemon juice","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Konir Dom","Aloo","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Konir Dom","tomatoes","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Konir Dom","mustard oil","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Konir Dom","bay leaf","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Konir Dom","cinnamon stick","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Duck","Rice flour","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Duck","mutton","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Duck","banana","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Duck","gram flour","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Duck","olive oil","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Koldil Duck","baking powder","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Masor Koni","Fish roe","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Masor Koni","pumpkin flowers","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Masor Koni","mustard oil","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Masor Koni","turmeric","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Masor Koni","tomato","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Mishti Chholar Dal","Chana dal","vegetarian",10,30,"sweet","main course","West Bengal","East"
"Mishti Chholar Dal","fresh coconut","vegetarian",10,30,"sweet","main course","West Bengal","East"
"Mishti Chholar Dal","ginger","vegetarian",10,30,"sweet","main course","West Bengal","East"
"Mishti Chholar Dal","cinnamon","vegetarian",10,30,"sweet","main course","West Bengal","East"
"Mishti Chholar Dal","raisins","vegetarian",10,30,"sweet","main course","West Bengal","East"
"Pakhala","Curd","vegetarian",-1,-1,"-1","main course","Odisha","East"
"Pakhala","cooked rice","vegetarian",-1,-1,"-1","main course","Odisha","East"
"Pakhala","curry leaves","vegetarian",-1,-1,"-1","main course","Odisha","East"
"Pakhala","dry chilli","vegetarian",-1,-1,"-1","main course","Odisha","East"
"Pani Pitha","Tea leaves","vegetarian",10,20,"-1","main course","Assam","North East"
"Pani Pitha","white sesame seeds","vegetarian",10,20,"-1","main course","Assam","North East"
"Pani Pitha","dry coconut","vegetarian",10,20,"-1","main course","Assam","North East"
"Pani Pitha","soaked rice","vegetarian",10,20,"-1","main course","Assam","North East"
"Payokh","Basmati rice","vegetarian",-1,-1,"sweet","dessert","Assam","North East"
"Payokh","rose water","vegetarian",-1,-1,"sweet","dessert","Assam","North East"
"Payokh","sugar","vegetarian",-1,-1,"sweet","dessert","Assam","North East"
"Payokh","clarified butter","vegetarian",-1,-1,"sweet","dessert","Assam","North East"
"Payokh","cardamom pods","vegetarian",-1,-1,"sweet","dessert","Assam","North East"
"Prawn malai curry","Coconut milk","non vegetarian",15,50,"spicy","main course","West Bengal","East"
"Prawn malai curry","prawns","non vegetarian",15,50,"spicy","main course","West Bengal","East"
"Prawn malai curry","garlic","non vegetarian",15,50,"spicy","main course","West Bengal","East"
"Prawn malai curry","turmeric","non vegetarian",15,50,"spicy","main course","West Bengal","East"
"Prawn malai curry","sugar","non vegetarian",15,50,"spicy","main course","West Bengal","East"
"Red Rice","Red pepper","vegetarian",-1,-1,"-1","main course","-1","-1"
"Red Rice","red onion","vegetarian",-1,-1,"-1","main course","-1","-1"
"Red Rice","butter","vegetarian",-1,-1,"-1","main course","-1","-1"
"Red Rice","watercress","vegetarian",-1,-1,"-1","main course","-1","-1"
"Red Rice","olive oil","vegetarian",-1,-1,"-1","main course","-1","-1"
"Shukto","Green beans","vegetarian",10,20,"spicy","main course","West Bengal","East"
"Shukto","bitter gourd","vegetarian",10,20,"spicy","main course","West Bengal","East"
"Shukto","ridge gourd","vegetarian",10,20,"spicy","main course","West Bengal","East"
"Shukto","banana","vegetarian",10,20,"spicy","main course","West Bengal","East"
"Shukto","brinjal","vegetarian",10,20,"spicy","main course","West Bengal","East"
"Til Pitha","Glutinous rice","vegetarian",5,30,"sweet","dessert","Assam","North East"
"Til Pitha","black sesame seeds","vegetarian",5,30,"sweet","dessert","Assam","North East"
"Til Pitha","gur","vegetarian",5,30,"sweet","dessert","Assam","North East"
"Bebinca","Coconut milk","vegetarian",20,60,"sweet","dessert","Goa","West"
"Bebinca","egg yolks","vegetarian",20,60,"sweet","dessert","Goa","West"
"Bebinca","clarified butter","vegetarian",20,60,"sweet","dessert","Goa","West"
"Bebinca","all purpose flour","vegetarian",20,60,"sweet","dessert","Goa","West"
"Shufta","Cottage cheese","vegetarian",-1,-1,"sweet","dessert","Jammu & Kashmir","North"
"Shufta","dry dates","vegetarian",-1,-1,"sweet","dessert","Jammu & Kashmir","North"
"Shufta","dried rose petals","vegetarian",-1,-1,"sweet","dessert","Jammu & Kashmir","North"
"Shufta","pistachio","vegetarian",-1,-1,"sweet","dessert","Jammu & Kashmir","North"
"Shufta","badam","vegetarian",-1,-1,"sweet","dessert","Jammu & Kashmir","North"
"Mawa Bati","Milk powder","vegetarian",20,45,"sweet","dessert","Madhya Pradesh","Central"
"Mawa Bati","dry fruits","vegetarian",20,45,"sweet","dessert","Madhya Pradesh","Central"
"Mawa Bati","arrowroot powder","vegetarian",20,45,"sweet","dessert","Madhya Pradesh","Central"
"Mawa Bati","all purpose flour","vegetarian",20,45,"sweet","dessert","Madhya Pradesh","Central"
"Pinaca","Brown rice","vegetarian",-1,-1,"sweet","dessert","Goa","West"
"Pinaca","fennel seeds","vegetarian",-1,-1,"sweet","dessert","Goa","West"
"Pinaca","grated coconut","vegetarian",-1,-1,"sweet","dessert","Goa","West"
"Pinaca","black pepper","vegetarian",-1,-1,"sweet","dessert","Goa","West"
"Pinaca","ginger powder","vegetarian",-1,-1,"sweet","dessert","Goa","West"
